id,rt,mz,Ion_Adduct_Identity,IIN_Group_ID,Final_Annotations,smiles,inchi_key,Annotation_Preferred,Annotation_Spectral,number of aligned features,fragment_scans,spectral_similarity,F1_P1-B-2_1_4842,F2_P1-B-3_1_4843,F3_2_P1-B-4_1_4845,F3_3_P1-B-4_1_4846,F3_P1-B-4_1_4844,LL1_P1-C-2_1_4847,LL2_P1-C-3_1_4848,LL3_2_P1-C-4_1_4850,LL3_3_P1-C-4_1_4851,LL3_P1-C-4_1_4849
3628,10.5277,336.89053,,,,,,,,10,0,,17700,19000,20400,17800,19000,18400,18700,17900,19000,19800
3629,10.5297,140.93619,,,,,,,,10,0,,3490,3750,4130,3470,4250,3220,3660,3550,3620,3590
3630,10.5313,564.81445,,,,,,,,10,28,,3170,2670,2740,2690,2960,2550,2560,2510,2670,2490
3631,10.5243,138.93819,,,,,,,,1,0,,108000,101000,114000,113000,105000,118000,120000,113000,112000,109000
3632,10.524,632.8204,,,,,,,,2,0,,1550,1380,1690,1460,1640,1650,1540,1450,1840,1610
3633,10.5266,528.87301,,,,,,,,1,0,,1490,1480,1570,1450,1570,1560,1310,1300,1560,1670
3634,10.5288,566.81282,,,,,,,,2,0,,1560,1820,1500,1530,1630,1400,1250,1370,1270,1640
3636,10.5349,528.82502,,,,,,,,2,0,,1710,1440,1540,1380,1610,1720,1600,1520,1480,1520
3637,10.5268,515.83551,,,,,,,,1,0,,4540,4280,3530,3980,3890,3610,3640,3230,3640,3700
3638,10.56,610.85079,,,,,,,,10,0,,3280,2690,2840,3050,2830,2740,3040,2940,3150,2880
3639,10.5785,322.87474,,,,,,,,5,0,,1770,1550,1730,1560,1510,1540,1490,1390,1400,1640
3641,10.5342,139.94147,,,,,,,,1,0,,2440,2450,2450,2440,2280,2550,2360,2110,2870,2440
3642,10.5532,318.87842,,,,,,,,1,14,,51200,47200,44200,40500,44400,39300,39600,39100,37400,36500
3644,10.5496,368.86057,,,,,,,,10,15,,3780,3410,3270,3220,3870,3230,3210,2970,3450,3220
3645,10.5985,512.87387,,,,,,,,10,0,,6450,6850,6570,6650,6800,7260,6830,7340,7130,7010
3646,10.5768,466.83755,,,,,,,,1,0,,2150,2010,1990,1810,2340,1840,2000,1900,1700,1700
3647,10.6236,220.90141,,,,,,,,7,30,,17500,17800,16600,14700,17100,16000,14800,14200,14100,13500
3648,10.6304,514.87173,,,,,,,,10,0,,1930,2140,2160,2240,2600,2290,2370,2430,2580,2410
3649,10.6512,600.79201,,,,,,,,4,0,,1810,1690,1590,1590,1590,1520,1740,1610,1490,1630
3650,10.6133,320.87642,,,,,,,,3,0,,13700,12200,11600,11700,12700,10800,11000,10300,10100,10600
3651,10.6436,414.89692,,,,,,,,10,48,,5630,5830,6090,6480,5850,6430,6680,6420,6620,6400
3652,10.6318,222.90002,,,,,,,,5,0,,4710,3840,3690,3540,3710,4070,3410,3030,3440,3300
3653,10.6628,502.81472,,,,,,,,10,0,,2280,1880,2050,1960,2020,1910,2010,1830,1630,1790
3654,10.6619,598.79353,,,,,,,,9,4,,3060,3150,2880,2840,3010,2700,2730,2610,2530,2370
3655,10.6631,416.89515,,,,,,,,9,0,,1840,1900,1820,1890,1950,2110,1990,2180,1980,1940
3656,10.6326,319.88159,,,,,,,,2,0,,2510,2580,3110,2490,2620,2370,2440,2290,2290,2360
3657,10.6855,500.81643,,,,,,,,10,38,,5490,4280,3910,3910,4050,4600,4160,3730,3460,3770
3658,10.6809,316.92007,,,,,,,,10,91,,14900,14200,14700,16300,16000,16900,15700,17600,18900,15100
3660,10.6964,596.83513,,,,,,,,10,0,,1810,1720,1680,1900,1720,1650,1800,2000,2060,1790
3661,10.6904,122.92437,,,,,,,,4,1,,11400,10700,10400,9390,11000,9380,9360,9010,9070,9200
3662,10.7089,500.85657,,,,,,,,2,0,,1400,1350,1480,1550,1600,1360,1490,1480,1600,1390
3663,10.7065,318.91824,,,,,,,,10,0,,2740,2840,3040,2880,3550,3120,3070,3530,3290,2930
3664,10.7077,498.85815,,,,,,,,10,2,,2990,3110,3280,3440,3480,3260,3700,3100,3400,3340
3665,10.7112,220.94122,,,,,,,,3,0,,1420,1190,1760,1480,1600,1560,1880,1650,1510,1670
3666,10.7044,402.83952,,,,,,,,1,0,,1470,1540,1660,1590,1540,1330,1320,1360,1490,1670
3667,10.717,218.94228,,,,,,,,10,61,,7730,7700,7860,8220,8420,8040,8620,8810,8600,8190
3668,10.7287,400.88128,,,,,,,,10,0,,2530,2200,2320,2570,2170,2570,2670,2420,2200,2400
3669,10.7113,124.92246,,,,,,,,3,0,,2180,1720,1680,1680,2090,1600,1760,1810,1610,1570
3670,10.7452,306.86078,,,,,,,,10,0,,2230,2120,1910,1960,1930,2030,1800,2100,2010,2000
3672,10.7578,304.8626,,,,,,,,10,56,,7080,6620,5640,6220,6810,6050,5680,5540,5450,5670
3673,10.7551,263.08247,,,,,,,,10,14,,6870,7380,7270,6840,7400,7500,7060,7100,6920,7660
3674,10.7781,252.01454,,,,,,,,10,0,,4140,4820,4670,4490,4610,3330,3630,3930,3810,3490
3675,10.7807,159.07625,,,,,,,,10,0,,2380,2720,2740,2340,2420,1840,1750,2000,1990,2240
3677,10.8254,300.94601,,,,,,,,7,0,,1220,1260,1670,1530,1560,1750,1770,1850,1560,1610
3678,10.8116,176.87513,,,,,,,,2,0,,1400,1710,1600,1550,1530,1640,1350,1760,1870,1830
3679,10.7645,302.90431,,,,,,,,10,86,,4890,4530,4410,4820,4880,4720,4990,5210,5030,4690
3680,10.8542,206.88565,,,,,,,,4,0,,1930,1770,1510,1690,1560,1570,1590,1430,1550,1430
3681,10.8575,290.84685,,,,,,,,10,2,,2080,1850,1900,1780,1670,2190,1680,1670,1730,1880
3682,11.1057,450.93631,,,,,,,,1,0,,1920,2350,2260,2590,2160,,,,,
3683,11.1221,218.94195,,,,,,,,4,6,,3610,4340,4500,5400,4460,3000,2980,3910,2430,3310
3684,11.1015,300.94612,,,,,,,,5,3,,6930,8470,8670,9820,7730,1110,1450,6770,6370,1170
3685,11.1116,352.95955,,,,,,,,3,0,,2560,2520,2370,2560,2160,,,,,
3686,11.1131,240.96693,[M-H2O+H]+,323,,,,,,2,0,,3860,3200,2660,2650,2940,,,,,
3687,11.1116,502.9499,,,,,,,,2,0,,2520,3110,2260,2140,2380,,,,,
3688,11.1191,486.97595,,,,,,,,1,0,,7420,6560,6430,5500,7080,,,,,
3689,11.1191,568.97915,,,,,,,,1,0,,2580,2500,2130,2060,2400,,,,,
3690,11.1038,120.96611,,,,,,,,5,0,,15300,17100,16800,17000,15800,779,967,903,814,809
3691,11.1178,202.96894,,,,,,,,5,0,,17400,18600,19400,20600,19400,500,636,17100,671,667
3692,11.1268,434.96244,,,,,,,,5,0,,8380,8370,8350,7950,8160,,,6960,,
3693,11.1265,292.95927,,,,,,,,1,0,,1400,1860,1770,1630,1580,,,,,
3694,11.1442,420.94674,,,,,,,,3,0,,2290,2040,2040,2580,2270,,,1980,1820,1660
3695,11.1085,284.97212,,,,,,,,5,17,,54900,60300,62000,62700,64300,523,596,611,,
3696,11.1488,516.96551,[2M+H]+,323,,,,,,5,0,,6920,6340,6740,6820,6890,,,5190,5070,5680
3697,11.1176,404.973,,,,,,,,5,0,,5700,4990,4620,4170,4600,,,,,
3698,11.1343,366.97505,,,,,,,,5,0,,6400,6620,6730,7000,6390,,,5970,,
3699,11.151,598.96833,,,,,,,,3,0,,1640,1660,1660,1980,1680,,772,1550,1100,
3700,11.1206,448.97816,,,,,,,,5,62,,18800,19600,20500,21700,20000,,,,,
3701,11.1472,204.96718,,,,,,,,1,0,,1480,2050,1660,1650,1540,,1440,1550,942,
3702,11.1578,270.95652,,,,,,,,6,0,,14100,13900,14400,13800,13400,11900,10900,12600,11400,11400
3703,11.125,530.98117,,,,,,,,5,40,,11500,13300,13800,13400,13200,,,,,
3704,11.1495,286.9303,,,,,,,,10,2,,4370,4990,4270,4840,4160,3400,3370,3590,3020,3580
3705,11.1915,228.98332,,,,,,,,1,0,,1170,1510,1590,1390,1560,,,854,1070,
3706,11.1843,255.98603,,,,,,,,1,0,,3560,3440,3340,3130,3110,2070,,2040,2430,
3707,11.1728,612.98415,,,,,,,,5,0,,2840,3330,3120,3120,3050,1810,2040,2500,1740,1850
3708,11.1549,256.94079,,,,,,,,4,0,,2610,2260,2020,2090,3240,2010,2410,1910,1920,2280
3710,11.1908,514.98464,,,,,,,,2,0,,1360,1610,1570,1580,1630,,,,902,
3711,11.1614,254.9827,,,,,,,,3,43,,65500,59700,55900,52600,58300,,,48700,46000,
3712,11.192,595.97337,,,,,,,,4,0,,1270,1640,1530,1640,1790,,,581,623,671
3713,11.1608,269.26249,,,,,,,,4,0,,1340,2640,2540,2170,2180,,,,,
3714,11.1572,188.95345,,,,,,,,6,0,,2090,1890,2060,1600,1890,1730,1630,1430,1790,1660
3716,11.2064,843.01981,,,,,,,,5,0,,2160,2610,2770,2730,2540,781,1180,1090,894,917
3717,11.1651,269.35736,,,,,,,,5,0,,1510,2820,2840,2590,2510,,,,,
3720,11.2086,269.01723,,,,,,,,5,0,,3770,6340,5030,4970,5480,1260,947,1340,1390,1230
3721,11.2098,287.00868,[M-e]+,324,,,,,,5,0,,1990,1960,1930,2080,2020,1050,1240,1160,883,1140
3727,11.2215,515.00771,,,,,,,,11,144,,482000,593000,603000,637000,634000,188000,186000,192000,189000,198000
3732,11.1974,450.97766,,,,,,,,1,0,,1620,2140,2250,1850,1810,1520,1750,1360,1660,1660
3733,11.2172,761.01696,[2M+Na]+,326,,,,,,11,2,,6450,8290,7870,7880,7760,2690,2610,2560,2460,3050
3735,11.1882,502.94979,,,,,,,,4,0,,2470,3110,688,,2560,1820,1750,2300,2070,1440
3738,11.1884,218.94154,,,,,,,,5,2,,4130,655,571,,,3700,2790,3780,3430,3260
3740,11.1884,300.94594,,,,,,,,5,2,,7280,930,821,1320,1080,6620,5580,6310,6490,6290
3744,11.2036,256.94065,,,,,,,,3,0,,2970,,,605,,1960,2410,1980,2050,1970
3746,11.1556,464.9519,,,,,,,,7,0,,2130,2990,3430,3470,2270,2270,1940,2000,2200,1680
3747,11.2144,352.95958,,,,,,,,5,0,,2560,920,856,1250,1890,1790,1610,1940,1780,1690
3748,11.2321,270.9565,,,,,,,,4,0,,16200,3390,4050,4640,3810,11300,10600,11500,11500,11400
3749,11.2258,420.94688,,,,,,,,4,0,,2600,546,541,637,516,1890,1970,1760,1820,1700
3751,11.2185,120.966,,,,,,,,5,0,,16800,9480,7580,8460,7710,13400,15100,14700,14900,13200
3752,11.2094,202.96911,,,,,,,,5,0,,18500,11000,10400,9840,11100,16400,14700,16200,15700,16200
3753,11.2341,434.96239,,,,,,,,5,0,,9300,3760,3770,4190,2680,6140,6850,6500,6340,6520
3754,11.1808,284.97228,,,,,,,,5,38,,57400,49200,40100,37000,35800,49300,51000,51900,50500,53200
3755,11.2066,204.96721,,,,,,,,2,0,,1480,1000,1280,1210,923,1510,1450,1640,1660,1460
3756,11.2547,516.96551,,,,,,,,4,0,,7100,4000,4160,4250,3850,5530,5310,5680,5510,6020
3757,11.1972,366.97509,,,,,,,,5,2,,6850,6630,5550,4790,4580,5260,5450,5500,5380,5260
3762,11.217,448.97831,,,,,,,,5,33,,19700,14800,15300,15500,15900,15800,14800,17100,15900,15100
3764,11.2455,378.01196,,,,,,,,5,0,,1890,1720,1750,1880,1830,1300,1410,1310,1370,1310
3765,11.2477,624.02132,,,,,,,,4,0,,1610,1660,1650,1580,1740,1190,1080,1240,1430,1170
3766,11.2431,460.01504,,,,,,,,10,2,,6790,7660,7590,7990,7600,4620,5590,6180,5240,5410
3767,11.213,530.98127,,,,,,,,5,26,,11400,11000,12500,10900,12100,10400,10500,11200,11100,10400
3768,11.2433,296.00907,,,,,,,,10,6,,9910,10900,10700,10800,9980,7590,8690,7910,8560,8140
3769,11.2453,214.00608,[M+Na]+,331,,,,,,10,0,,6630,6850,6410,6350,6870,5140,4660,5400,5720,5430
3770,11.2462,192.02416,[M+H]+,331,,,,,,10,0,,1900,1630,1910,1880,1930,1740,1830,1820,1740,1640
3772,11.2462,542.01814,,,,,,,,10,0,,6130,6260,6170,6010,6670,4190,3740,4780,5090,4680
3776,11.2292,612.98408,,,,,,,,5,0,,3390,2890,3110,3020,2580,2340,2290,2300,2430,2360
3777,11.2862,598.96822,,,,,,,,2,0,,1350,1440,1250,1630,1460,1510,1760,1550,1590,1740
3781,11.2187,679.01383,[2M+Na]+,328,,,,,,11,60,,30900,38800,38100,38700,41100,11900,11500,12700,11700,12400
3782,11.2393,449.98151,,,,,,,,1,0,,2220,1990,1960,2420,2150,2060,2020,2180,2180,2110
3783,11.2215,433.00463,[2M+Na]+,327,,,,,,11,178,,763000,900000,853000,782000,792000,315000,300000,325000,320000,328000
3787,11.2148,597.0107,[2M+Na]+,324,,,,,,11,80,,74300,89500,90200,92300,89400,28500,28000,29900,30000,28800
3791,11.2719,531.98454,,,,,,,,4,0,,1750,1590,2140,1850,1700,2000,1820,1870,1690,1560
3802,11.3011,286.97063,,,,,,,,3,0,,3520,3200,2820,2920,2800,3110,3320,3800,3320,3600
3810,11.3886,420.94678,,,,,,,,10,0,,1670,1900,1570,1530,1580,1810,1740,1570,1640,1690
3811,11.333,516.96544,,,,,,,,6,0,,4400,4410,4370,4460,4650,5020,5680,5440,5880,4830
3814,11.3476,528.00235,,,,,,,,10,0,,3440,3530,3460,3540,3590,1880,1640,1570,1550,2030
3815,11.3508,445.99943,,,,,,,,10,0,,4480,4630,4250,4910,4550,2450,2440,2170,2240,2340
3816,11.3559,513.98637,,,,,,,,1,0,,1580,1610,1590,1530,1610,1040,1100,670,1030,1090
3817,11.4047,256.94086,,,,,,,,10,0,,2410,2700,2140,2190,2460,1950,2020,1830,1860,1680
3818,11.3664,352.95952,,,,,,,,6,0,,1700,1530,1920,1470,1600,1560,1540,1550,1570,1530
3819,11.3599,363.99623,,,,,,,,5,0,,2080,2260,2040,2770,2250,1390,1370,1220,1070,1390
3820,11.3583,281.99342,,,,,,,,10,2,,6770,6960,6890,7010,7560,3860,3650,3680,3430,3570
3821,11.3593,199.99045,,,,,,,,10,0,,4790,4870,4430,4810,4990,3100,2330,2720,2540,2700
3822,11.3525,434.96245,,,,,,,,8,0,,5140,5230,5230,5130,5970,5850,5320,5730,5660,5980
3824,11.3676,502.94981,,,,,,,,10,0,,1860,1750,1570,1790,1610,1730,1560,1650,1590,1680
3825,11.4101,286.93029,,,,,,,,10,0,,1670,1730,1680,1870,1640,1870,1910,2200,1760,1880
3827,11.3644,120.96603,,,,,,,,2,0,,10800,10100,11000,9950,10500,12000,11800,12700,12300,11100
3828,11.3774,270.95648,,,,,,,,10,0,,9980,9590,9000,9340,8900,9930,9310,9840,9360,9230
3830,11.4076,218.94292,,,,,,,,5,0,,1290,1610,1600,1530,1390,1700,1530,1690,1760,1840
3832,11.3957,300.94598,,,,,,,,10,5,,2740,2870,2490,2650,2480,3300,2980,3120,3430,3340
3833,11.4098,188.95345,,,,,,,,3,0,,1590,1530,1480,1630,1370,1540,1440,1370,1630,1550
3839,11.4354,136.93992,,,,,,,,10,0,,3770,3560,4290,4020,4090,4870,5170,5490,5220,5140
3840,11.4367,263.08246,,,,,,,,9,1,,4220,3650,3800,3320,3530,3810,3930,3770,3450,4100
3841,11.4457,88.03947,,,,,,,,1,0,,,,605,,,,1550,1290,1110,1930
3842,11.4826,122.9243,,,,,,,,10,0,,2090,2440,2080,1860,2010,2320,2330,2220,2500,2250
3843,11.6986,325.1125,,,,,,,,7,1,,1590,1650,1310,1360,1510,3300,3200,3120,3010,3200
3844,12.0085,138.91919,,,,,,,,1,0,,1270,1120,1240,980,927,1830,1700,2160,1960,1980
3845,12.0525,335.07331,,,,,,,,2,12,,1570,1680,1530,1600,1560,1220,1090,1130,1320,1540
3846,12.1643,138.91917,,,,,,,,4,0,,1320,1570,1160,980,1050,1990,1630,1960,1700,1980
3847,12.1864,94.9295,,,,,,,,1,0,,798,1570,789,663,611,1600,1440,1330,1300,1550
3849,12.2482,110.0711,,,,,,,,2,0,,1820,1750,1750,1800,1480,1520,1780,1710,1660,1550
3851,12.3081,256.89864,,,,,,,,5,2,,1730,1780,1890,1770,1740,1990,1750,1770,1710,1700
3852,12.2953,276.10775,,,,,,,,5,63,,,,,,,31400,66200,72300,76700,80000
3853,12.2967,188.09159,,,,,,,,5,0,,,,,,,6890,15200,17600,17800,17600
3854,12.3062,170.08092,,,,,,,,1,0,,,,,,,767,1380,1600,1510,1690
3855,12.3523,120.96597,,,,,,,,1,0,,2020,2570,2430,2610,2170,1960,1840,1530,1900,1570
3856,12.3865,438.84185,,,,,,,,2,5,,1650,1850,1650,1790,1520,1510,1530,1550,1840,1590
3857,12.3623,221.07663,,,,,,,,9,7,,1900,1970,1940,1620,1790,1700,1440,1560,1550,1550
3858,12.3779,218.94186,,,,,,,,5,7,,2540,3110,3140,2940,3310,2550,2380,2320,2660,2570
3859,12.3576,280.96369,,,,,,,,2,0,,1610,1660,1600,1660,1440,1610,1640,1640,1530,1830
3860,12.3782,256.89869,,,,,,,,2,1,,1910,1680,1890,1710,1910,1790,1620,1770,1740,1560
3861,12.3633,454.81589,,,,,,,,1,4,,1490,1420,995,1170,1040,1570,1640,1390,1530,1550
3862,12.4174,416.86005,,,,,,,,4,83,,3080,2750,3310,2740,2970,3860,3550,3970,4220,3980
3863,12.4127,120.96592,,,,,,,,8,0,,1860,2060,2210,2250,2130,1860,1950,1830,1900,1690
3864,12.4168,248.08748,[M+NH4]+,332,,,,,,10,32,,2900,3420,2770,3450,2840,2800,2290,2280,2320,2310
3865,12.4176,231.06094,[M+H]+,332,,,,,,10,18,,2670,3060,2920,3420,3100,2080,2290,2140,1760,2020
3866,12.4177,98.98413,,,,,,,,10,139,,17800,17100,19600,18900,17800,17100,18700,17200,18000,18200
3867,12.4266,133.06064,,,,,,,,2,0,,1530,1910,1690,1500,1600,1090,1040,1310,1610,1460
3868,12.4302,80.97361,,,,,,,,8,0,,1780,1570,1790,1540,1610,1610,1480,1570,1600,1730
3869,12.4159,420.09468,,,,,,,,1,2,,2340,1540,951,990,1300,806,759,630,562,577
3870,12.4542,196.96082,,,,,,,,6,26,,1640,1470,1990,1540,1920,1520,1580,1740,1520,1660
3871,12.4809,116.01062,,,,,,,,1,0,,1360,1410,1160,1540,1350,1450,1270,1570,1670,1670
3872,12.4595,218.94177,,,,,,,,2,3,,2840,2810,3040,3550,3100,2450,2390,2270,2670,2570
3873,12.518,416.86004,,,,,,,,5,92,,3710,3040,3000,3360,2870,3650,3350,3660,4250,3740
3874,12.5204,280.96405,,,,,,,,3,23,,1800,1330,1510,1660,1520,1750,1570,1680,1640,1740
3875,12.5253,411.15064,,,,,,,,10,82,,4850,5350,5060,5900,5690,4620,4190,4610,4970,4230
3876,12.5407,454.81592,,,,,,,,1,1,,1260,1140,1030,1510,1320,1440,1410,1520,1660,1520
3877,12.527,120.96591,,,,,,,,1,0,,2260,2200,2300,2070,2260,1850,1890,2030,1770,2020
3878,12.5649,438.84186,,,,,,,,5,22,,1600,1740,1770,1780,1670,1540,1690,1870,1780,1710
3879,12.5925,218.94169,,,,,,,,2,3,,2570,3180,2780,2950,2760,2320,2390,2290,2630,2200
3880,12.585,196.96083,,,,,,,,2,20,,1500,1690,1550,1570,1390,1360,1600,1720,1740,1790
3881,12.5632,416.86001,,,,,,,,1,19,,3710,3040,3000,2990,3240,3750,3750,3600,3720,3770
3882,12.6611,438.84175,,,,,,,,1,0,,1890,1710,1900,1780,1750,1770,1900,1870,1780,1950
3883,12.7145,280.96394,,,,,,,,3,37,,1680,1580,1540,1560,1880,1740,1860,1790,1650,1650
3884,12.7151,218.94181,,,,,,,,1,1,,2590,2690,3000,2710,2760,2360,2250,2400,2520,2400
3885,12.7535,256.89853,,,,,,,,2,0,,1620,1570,1450,1740,1610,1640,1590,1710,1560,1620
3886,12.8206,438.84182,,,,,,,,3,8,,1850,1730,1770,1800,1670,1710,1870,1790,1850,1600
3887,12.9557,262.09205,,,,,,,,4,10,,,,,,,765,2440,2590,2320,2270
3888,12.9439,280.96399,,,,,,,,2,12,,1930,1450,1650,1490,1910,1580,1630,1780,1580,1620
3889,12.9754,338.9014,,,,,,,,1,0,,1330,1480,1550,1400,1460,1070,1420,1120,1450,1270
3890,13.0146,240.05003,,,,,,,,4,10,,626,,607,676,575,647,2750,2310,2390,2450
3891,13.0884,280.96404,,,,,,,,2,23,,1770,1520,1660,1550,1640,1740,1740,1680,1640,1730
3892,13.1751,256.8987,,,,,,,,2,4,,1430,1730,1630,1960,1480,1670,1980,1850,1660,1740
3893,13.2049,136.93995,,,,,,,,2,0,,1100,1450,1220,1380,1420,1700,1510,1360,1570,1430
3894,13.2261,256.89871,,,,,,,,2,5,,1430,1850,1630,1960,1480,1700,1770,1850,1730,1920
3895,13.2727,120.96598,,,,,,,,1,0,,1540,1600,1470,1840,1890,1330,1370,1530,1490,1480
3896,13.4351,280.96387,,,,,,,,1,9,,1720,1650,1660,1470,1610,1500,1590,1610,1480,1340
3898,13.5327,256.89871,,,,,,,,1,0,,1330,1510,1380,1510,1520,1730,2020,1430,1710,1560
3899,13.5548,280.96381,,,,,,,,1,4,,1710,1400,1660,1640,1530,1530,1630,1610,1590,1420
3900,13.7578,423.23456,,,,,,,,1,1,,1310,1820,1540,1530,1330,984,972,1110,1250,1540
3902,13.797,302.06325,,,,,,,,6,1,,1780,1810,1740,1630,1690,1350,1590,1660,1520,1510
3903,13.9433,98.98408,,,,,,,,1,2,,3470,3730,2890,3110,2800,2100,1730,1920,2290,1860
3904,14.031,409.23133,,,,,,,,4,14,,2930,1850,1960,2080,2040,1650,1870,1660,1630,1500
3905,14.0983,457.75755,,,,,,,,10,85,,2330,2490,2210,2450,2350,1690,1510,1950,2060,2040
3906,14.094,535.29586,,,,,,,,3,0,,2120,1740,1880,1610,1610,1460,1860,1750,1670,1670
3907,14.071,409.23137,,,,,,,,1,3,,2540,2070,2110,2310,2010,1650,1870,1460,1630,1500
3908,14.1033,534.79456,,,,,,,,10,173,,2720,2360,2490,2610,2710,2170,2070,2300,2380,2330
3909,14.1596,486.76975,,,,,,,,4,0,,4990,4620,4890,5620,5100,4530,4210,3980,4580,4520
3910,14.1366,487.27105,,,,,,,,1,0,,2270,1610,1980,2160,2180,1600,1550,1660,1620,1360
3912,14.174,486.26826,,,,,,,,10,285,,8870,8930,9590,9020,9470,6730,7150,6990,7220,7650
3913,14.1834,298.66634,,,,,,,,10,12,,3770,3320,3510,3770,3770,2580,2050,2240,2400,2570
3914,14.1477,535.29578,,,,,,,,1,0,,2120,1600,1880,1870,1660,1400,1510,1750,1670,1820
3915,14.2166,185.09194,,,,,,,,3,2,,1520,1560,1650,1540,1500,1140,1240,1240,1510,1290
3916,14.2243,355.69459,,,,,,,,10,187,,4550,4690,4290,4520,4280,2850,3130,3330,3280,3290
3917,14.2361,437.74202,,,,,,,,10,322,,11900,11100,11600,11800,12100,7550,8470,8280,8690,8710
3918,14.2497,448.73282,,,,,,,,9,10,,1630,1910,2160,2010,1990,1800,1720,2040,1880,1910
3919,14.2098,486.7698,,,,,,,,2,0,,4720,4860,5210,4970,4760,4530,4210,3870,5020,4520
3921,14.2369,356.19619,,,,,,,,3,0,,2290,2010,2100,2060,1840,1340,1280,1570,1300,1470
3922,14.2634,438.24347,,,,,,,,2,0,,5330,6820,6510,8120,6270,4390,4180,4120,4740,4790
3923,14.2557,438.74493,,,,,,,,3,0,,1900,1920,1810,2510,1860,1490,1750,1620,1750,1620
3924,14.3272,448.73292,,,,,,,,1,0,,1710,1770,1810,1830,1520,1750,1580,1670,1580,1710
3925,14.4811,438.24347,,,,,,,,1,0,,2230,2660,1940,1810,1890,1490,1430,1340,2190,1920
3926,14.5474,495.75882,,,,,,,,5,17,,1540,1710,1540,1540,1420,1350,1720,1640,1500,1510
3927,14.6665,302.0631,,,,,,,,2,1,,1380,1570,1530,1380,1570,1160,1170,1270,1110,1380
3928,15.1943,539.27828,,,,,,,,3,2,,2440,2960,3810,3460,2600,2130,1890,2130,2170,2450
3929,15.2221,538.77685,,,,,,,,10,180,,4320,4670,5070,5520,4840,3200,3470,3550,3710,3990
3930,15.2361,158.09217,[M+H]+,333,,,,,,10,7,,3750,3500,4220,4070,3510,2910,3010,3320,3150,3010
2291,4.6555,298.11442,,,"ALIGN_GNPS_Massbank:RP031902 N2-Methylguanosine|9-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-2-(methylamino)-3H-purin-6-one",CNC1=NC2=C(C(N1)=O)N=CN2C3C(C(C(CO)O3)O)O,SLEHROROQDYRAW-UHFFFAOYSA-N,"ALIGN_GNPS_Massbank:RP031902 N2-Methylguanosine|9-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-2-(methylamino)-3H-purin-6-one","ALIGN_GNPS_Massbank:RP031902 N2-Methylguanosine|9-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-2-(methylamino)-3H-purin-6-one",5,2,0.969,,,,,,2440,2550,2230,2200,2270
3932,15.2412,130.09728,,,,,,,,10,1,,3190,3570,3050,3040,3470,2800,2950,3000,2890,2930
3933,15.2429,116.07043,,,,,,,,10,0,,5790,5580,5940,7130,5980,5060,5600,6220,6220,5100
3934,15.2437,197.10072,[M+Na]+,334,,,,,,10,1,,2020,1770,2100,1860,1780,1690,1670,1910,2250,2190
3935,15.4781,293.21803,,,,,,,,1,0,,864,1040,1520,1170,1150,912,1350,1330,1520,1230
3936,15.4726,497.28252,,,,,,,,10,61,,2990,2680,2890,3280,2670,2820,2960,3800,3930,4020
3937,15.4792,84.08082,,,,,,,,10,4,,4550,4780,4720,4980,5000,3690,4250,4300,4460,4130
3938,15.4825,130.08606,[M+H]+,335,,,,,,10,41,,4250,4080,4500,4750,3870,3850,3740,4070,3870,4060
2347,5.2087,263.13882,,,ALIGN_NIST23_Phe-Pro,CCCCCCCCCCCC(NCCC[N+](C)(C)[O-])=O,JNGWKQJZIUZUPR-UHFFFAOYSA-N,ALIGN_NIST23_Phe-Pro,ALIGN_NIST23_Phe-Pro,5,6,0.83,955,810,890,973,1070,1920,2200,2100,2210,2070
3940,15.484,169.09456,,,,,,,,4,0,,1650,1490,1500,1410,1840,1530,1650,1540,1610,1540
3941,15.5175,456.23194,,,,,,,,10,53,,2480,2390,2620,2510,2360,1520,1790,1870,1850,1710
3942,15.5646,457.25126,,,,,,,,10,14,,1790,1710,1880,2190,1950,1640,1900,2240,2080,2200
3943,15.5891,130.08607,,,,,,,,1,2,,2210,3000,2030,2080,2250,2360,1510,2520,2010,1760
3944,15.8623,265.18677,,,,,,,,3,1,,1240,1160,1390,1520,1430,1680,1440,1480,1530,1500
3945,15.8497,133.09694,[M+NH4]+,336,,,,,,10,6,,17300,17900,19500,19000,18500,17200,15800,19600,17200,17600
3946,15.864,171.05269,,,,,,,,4,0,,567,873,809,754,715,1630,1760,1850,1710,1580
3947,15.8626,116.07044,[M+H]+,336,,,,,,10,6,,4720,4800,4630,5270,4730,4860,4290,4820,4450,4470
3948,15.869,155.07891,,,,,,,,5,0,,1780,1440,1640,1580,1620,1560,1820,1770,1490,1650
3949,15.9136,171.05285,,,,,,,,1,0,,877,873,749,637,639,1570,1910,1810,1660,1760
3951,16.5188,262.15085,,,,,,,,2,3,,670,856,1170,1470,850,1370,1300,2090,1900,1720
3952,16.6041,331.04412,,,,,,,,1,7,,1930,1320,1130,660,1110,,535,,,
3953,16.6062,313.03369,,,,,,,,3,17,,5380,2840,1670,1240,1850,992,890,661,512,762
